"","couche","min.14C","max.14C","site","level","pays","lat","long","alt","nb_mamm","First_predite","proba_value","Second_predite","proba_value.1","MAT.moy","MAT.min","MAT.max","Tp.moy","Tp.min","Tp.max","Tmax.moy","Tmax.min","Tmax.max","Tmin.moy","Tmin.min","Tmin.max","Mta.moy","Mta.min","Mta.max","It.moy","It.min","It.max","Itc.moy","Itc.min","Itc.max","P.moy","P.min","P.max","D.moy","D.min","D.max","MAT_se.fit","Tp_se.fit","Tmax_se.fit","Tmin_se.fit","Mta_se.fit","It_se.fit","Itc_se.fit","P_se.fit","D_se.fit","MAT_df","Tp_df","Tmax_df","Tmin_df","Mta_df","It_df","Itc_df","P_df","D_df","MAT_residual.scale","Tp_residual.scale","Tmax_residual.scale","Tmin_residual.scale","Mta_residual.scale","It_residual.scale","Itc_residual.scale","P_residual.scale","D_residual.scale"
"1","Abeurador_10b",-18067,-17786,"Abeurador","10b","France",43.33,2.6,230,8,6,0.999518067,4,0.000412777,6.127305879,-0.933417036,13.18802879,1077.393106,631.1441029,1523.642109,19.54539905,14.08550686,25.00529124,-5.966730182,-21.63878326,9.705322898,25.51212923,7.956813414,43.06744505,-76.70953938,-451.6146484,298.1955696,11.92042016,-175.7835689,199.6244093,467.360775,-222.7056548,1157.427205,0.89460939,-2.430293764,4.219512543,1.716133222,108.4623698,1.327045756,3.809146921,4.266880469,91.12198856,45.62210634,167.723042,0.808129257,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"2","Abrigo del Monte_1",-16624.5,-16119.5,"Abrigo del Monte","1","spain",40.455,-4.09,672,5,6,0.965436949,4,0.034550528,8.462265044,1.381919492,15.5426106,1134.990893,687.5017076,1582.480078,24.71578912,19.2407232,30.19085504,-6.868686354,-22.58429404,8.846921333,31.58447548,13.98037123,49.18857973,-149.3617797,-525.3087972,226.5852377,73.49235891,-114.7332832,261.718001,384.6692094,-307.3150018,1076.653421,1.690361006,-1.643782471,5.024504484,1.735748459,109.7020842,1.342213761,3.852685101,4.3156505,92.16350406,46.14356259,169.6401001,0.817366096,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"3","Andernach-Martinsberg_lower horizon",-16243.5,-14810.5,"Andernach-Martinsberg","lower horizon","Germany",50.43,7.4,80,10,6,0.997617578,8,0.002379072,2.442836749,-4.563473783,9.449147281,899.8237908,457.0137374,1342.633844,18.11016966,12.69235329,23.52798602,-12.47152599,-28.02280478,3.079752808,30.58169564,13.16166718,48.0017241,-223.8131176,-595.8290776,148.2028424,-51.01315197,-237.2706289,135.244325,377.3959795,-307.3525587,1062.144518,0.434655367,-2.864624928,3.733935661,1.660825683,104.9668447,1.284277727,3.686385738,4.12936745,88.18530922,44.15179715,162.317664,0.782084868,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"4","Arlanpe_I",-18545,-17009,"Arlanpe","I","spain",43.198,-2.766,192,8,6,0.998741301,4,0.000952396,5.11729941,-1.890901627,12.12550045,1085.184108,642.254572,1528.113645,21.45526444,16.03598619,26.87454269,-10.28047431,-25.83594929,5.275000666,31.73573876,14.31100987,49.16046764,-178.5215752,-550.6379158,193.5947655,40.09814499,-146.2095896,226.4058796,499.1809383,-185.7523648,1184.114241,0.925479277,-2.374691259,4.225649813,1.662770852,105.0897825,1.285781881,3.690703255,4.13420379,88.28859238,44.203508,162.5077714,0.783000851,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"5","Bajslan–tash cave_layer 4",-17143.5,-15664.5,"Bajslan–tash cave","layer 4","Russia",52.903,56.835,346,17,6,0.99933062,4,0.000611522,4.968007301,-1.934072682,11.87008728,1046.348786,610.1262698,1482.571301,22.63317761,17.29596029,27.97039493,-12.28910261,-27.60903021,3.030824994,34.92228021,17.76140372,52.08315671,-250.6467677,-617.1283702,115.8348347,20.41880516,-163.0677814,203.9053917,379.5829635,-294.9787987,1054.144726,1.623876471,-1.626321529,4.874074471,1.550678536,98.00536849,1.19910351,3.441902001,3.855504849,82.33679647,41.2236184,151.5526405,0.730216441,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"6","Bois Ragot_6",-15257,-14724,"Bois Ragot","6","France",46.6,0.683,80,8,6,0.99994347,4,4.01e-05,4.862267008,-2.188772476,11.91330649,1019.007082,573.3700869,1464.644077,18.47418721,13.02178299,23.92659144,-7.766661003,-23.41722064,7.883898634,26.24084822,8.709608642,43.77208779,-101.1721727,-475.5631179,273.2187725,-11.66045107,-199.1070135,175.7861113,442.5587464,-246.5612915,1131.678784,0.746920438,-2.573422775,4.067263652,1.706390644,107.8466232,1.319512048,3.787522195,4.242657166,90.60468427,45.36310726,166.7708695,0.803541465,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"7","Bourrouilla_B3",-15384,-15081,"Bourrouilla","B3","France",43.4333,-1.0528,50,3,6,0.997726044,8,0.002270917,3.045629705,-4.226262657,10.31752207,970.9681945,511.3729438,1430.563445,19.75575331,14.13256871,25.37893791,-13.01889942,-29.15966638,3.121867529,32.77465273,14.69429913,50.85500634,-222.5175991,-608.6352292,163.6000309,-0.678150047,-193.9959195,192.6396194,370.7751703,-339.9295069,1081.479848,0.118331395,-3.306011712,3.542674502,1.919281175,121.301646,1.484135326,4.260056203,4.771974143,101.9085902,51.02264133,187.5773238,0.903791879,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"8","Chulatov_NA",-18515,-17288.5,"Chulatov",NA,"Ukraine",51.833,33.117,116,10,7,1,6,1.23e-18,1.920782423,-4.699652773,8.541217619,829.6042308,411.1821171,1248.026345,18.83815139,13.71872342,23.95757937,-14.94999146,-29.6447774,-0.255205526,33.78814286,17.32752939,50.24875633,-306.2927623,-657.8197955,45.2342709,-72.76920204,-248.7684745,103.2300704,254.770091,-392.2656494,901.8058314,2.934675579,-0.182895543,6.052246701,1.214609353,76.76525753,0.939229056,2.695959391,3.019924595,64.4924404,32.28947283,118.707553,0.571961046,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"9","Cisowa Skala_layer II",-16964.5,-16228,"Cisowa Skala","layer II","Poland",49.436,20.104,685,10,6,0.999884232,8,0.000112112,6.554904392,-0.495006222,13.60481501,935.5205651,489.9549166,1381.086213,20.88077581,15.42924451,26.3323071,-6.975746321,-22.62380031,8.672307664,27.85652213,10.3280893,45.38495495,-159.5266623,-533.8576676,214.804343,-45.63456824,-233.0511205,141.781984,411.6513661,-277.3583438,1100.661076,0.485936724,-2.833874903,3.805748351,1.70525213,107.7746673,1.318631661,3.784995136,4.239826438,90.54423224,45.3328407,166.6595989,0.803005337,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"10","Coimbre_Co.B.1a",-15769.5,-15293,"Coimbre","Co.B.1a","spain",43.327,-4.687,372,6,4,0.800517152,6,0.199478552,8.009748007,0.932349366,15.08714665,1214.214504,766.9115682,1661.51744,22.61136716,17.13858002,28.0841543,-5.001465007,-20.7105317,10.70760168,27.61283217,10.01605492,45.20960941,-74.51967052,-450.310215,301.2708739,87.92982829,-100.2174724,276.077129,446.1989798,-245.4972206,1137.89518,2.300151152,-1.032604621,5.632906925,1.732813367,109.5165817,1.339944123,3.846170342,4.308352882,92.00765872,46.0655354,169.3532445,0.815983958,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"11","Coimbre_Co.B.2",-17244,-15699.5,"Coimbre","Co.B.2","spain",43.327,-4.687,372,5,4,0.766917484,6,0.23306954,7.990012198,0.895207591,15.08481681,1214.389958,765.9869374,1662.792979,22.22181767,16.7355709,27.70806444,-4.509173012,-20.25687417,11.23852814,26.73099068,9.090936391,44.37104497,-63.77998659,-440.4947404,312.9347672,82.61290491,-105.9971203,271.2229301,461.97583,-231.4215097,1155.37317,2.198319472,-1.142632792,5.539271736,1.750095735,110.608855,1.353308174,3.884530462,4.35132262,92.92530524,46.52497409,171.042304,0.824122246,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"12","Combe-Saunière I_III",-19589.5,-16780.5,"Combe-Saunière I","III","France",45.23,0.87,130,8,6,0.987448255,4,0.012509355,6.599216885,-0.467120237,13.66555401,1254.812939,808.2091087,1701.416769,21.84302767,16.37879414,27.30726119,-7.47466226,-23.15917669,8.209852173,29.31768993,11.74841531,46.88696454,-101.391845,-476.595053,273.8113631,75.48920494,-112.3640336,263.3424435,400.4275185,-290.1876053,1091.042642,2.0364151,-1.291131791,5.36396199,1.721762561,108.818153,1.331398792,3.821641859,4.280876886,91.42089108,45.77175806,168.2732148,0.810780119,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"13","CONQUES_C2",-16464,-15617.5,"CONQUES","C2","France",42.76,2.83,200,6,6,0.512675654,4,0.487324344,8.652140243,1.697477296,15.60680319,1244.514751,804.9689081,1684.060594,23.12309793,17.74521944,28.50097642,-4.968122621,-20.40476391,10.46851866,28.09122055,10.79960524,45.38283586,-36.90653716,-406.1801513,332.367077,113.7627023,-71.1217626,298.6471672,421.0622543,-258.6386046,1100.763113,2.407395464,-0.867563918,5.682354847,1.606983975,101.5639625,1.242643192,3.566878132,3.99549898,85.32646156,42.720456,157.0555463,0.756730741,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"14","CONQUES_C3",-17703,-17138,"CONQUES","C3","France",42.76,2.83,200,7,4,0.573667567,6,0.426332431,8.451609787,1.493535803,15.40968377,1240.06082,800.2993939,1679.822246,23.20538603,17.82486986,28.5859022,-5.447380101,-20.89159256,9.996832356,28.65276613,11.35266984,45.95286241,-49.95104474,-419.4057757,319.5036862,113.8700941,-71.1050506,298.8452389,413.3840364,-266.6501938,1093.418267,2.464811763,-0.811753881,5.741377407,1.610582971,101.7914247,1.245426211,3.574866499,4.004447284,85.51755838,42.81613257,157.4072873,0.758425513,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"15","Coulet des Roches_GS2a",-15995,-15382,"Coulet des Roches","GS2a","France",44.06,5.35,800,8,6,0.994261005,8,0.005735028,6.99815857,-0.116154089,14.11247123,935.6771791,486.0412182,1385.31314,19.7278119,14.22648001,25.22914379,-4.295483905,-20.08648533,11.49551752,24.02329581,6.334737984,41.71185364,-116.0164132,-493.7669912,261.7341649,-69.90883608,-259.0374681,119.2197959,476.1075895,-219.1963328,1171.411512,0.255266979,-3.094871652,3.605405609,1.769314301,111.8234992,1.368169443,3.927188189,4.399106395,93.94575862,47.03588516,172.9205943,0.833172292,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"16","cueva de Las Aguas_ Sondeo G6-G7lvl B",-18453,-17540.5,"cueva de Las Aguas"," Sondeo G6-G7lvl B","spain",43.353,-4.181,179,5,4,0.766917484,6,0.23306954,7.025012198,-0.069792409,14.11981681,1214.389958,765.9869374,1662.792979,21.25681767,15.7705709,26.74306444,-5.474173012,-21.22187417,10.27352814,26.73099068,9.090936391,44.37104497,-63.77998659,-440.4947404,312.9347672,82.61290491,-105.9971203,271.2229301,461.97583,-231.4215097,1155.37317,2.198319472,-1.142632792,5.539271736,1.750095735,110.608855,1.353308174,3.884530462,4.35132262,92.92530524,46.52497409,171.042304,0.824122246,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"17","cueva de Las Aguas_sondeo N1 levl B",-18156,-17726,"cueva de Las Aguas","sondeo N1 levl B","spain",43.353,-4.181,179,6,4,0.800517152,6,0.199478552,7.044748007,-0.032650634,14.12214665,1214.214504,766.9115682,1661.51744,21.64636716,16.17358002,27.1191543,-5.966465007,-21.6755317,9.742601685,27.61283217,10.01605492,45.20960941,-74.51967052,-450.310215,301.2708739,87.92982829,-100.2174724,276.077129,446.1989798,-245.4972206,1137.89518,2.300151152,-1.032604621,5.632906925,1.732813367,109.5165817,1.339944123,3.846170342,4.308352882,92.00765872,46.0655354,169.3532445,0.815983958,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"18","Dufaure_6",-18599,-16109.5,"Dufaure","6","France",43.498,-1.38,30,5,6,0.999552331,8,0.000435338,3.592229462,-3.721352008,10.90581093,1016.94502,554.7149514,1479.17509,20.65944938,15.00402757,26.31487119,-12.9142044,-29.14750492,3.319096128,33.57365377,15.38964712,51.75766043,-213.2963659,-601.6275737,175.034842,27.90999962,-166.5160433,222.3360426,363.3703796,-351.408704,1078.149463,0.317433227,-3.126541333,3.761407786,1.957552703,123.7204679,1.513729805,4.345004079,4.867129945,103.9407038,52.04006101,191.3177193,0.921813989,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"19","Elenev Cave_NA",-16814.5,-13601.5,"Elenev Cave",NA,"Russia",56.17,92.44,334,9,8,0.996252487,9,0.003747513,-9.986376722,-17.04985985,-2.922893594,257.3563485,-189.0671046,703.7798015,14.37436697,8.912340375,19.83639357,-33.54704958,-49.22522926,-17.86886991,47.92141656,30.35923793,65.48359519,-850.2369536,-1225.288622,-475.1852848,-311.5166746,-499.2940418,-123.7393073,81.77641878,-608.5597752,772.1126127,0.843451214,-2.482751727,4.169654155,1.718902619,108.6374001,1.329187266,3.815293902,4.273766114,91.26903595,45.69572865,167.9937037,0.809433369,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"20","Emine-Bair-Khosar Cave, site Ba2_G",-17685.5,-16363,"Emine-Bair-Khosar Cave, site Ba2","G","Crimea",44.7,34.3,982,5,7,0.999920842,6,7.91e-05,9.993751309,2.95654166,17.03096096,1032.367986,587.6050592,1477.130913,27.23807478,21.79636485,32.67978471,-7.814512542,-23.43437533,7.80535025,35.05258732,17.55573333,52.5494413,-196.3278232,-569.9844419,177.3287955,50.628899,-136.4500077,237.7078057,282.0584101,-405.709995,969.8268151,1.832738768,-1.481091959,5.146569495,1.692402531,106.9625521,1.308695367,3.756474035,4.207878043,89.86195364,44.99124382,165.4037676,0.796954445,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"21","Espelugues_NA",-16618.5,-15063,"Espelugues",NA,"France",43,-0.04,430,4,6,0.999450368,8,0.000523503,6.047575567,-1.316266844,13.41141798,1051.690821,586.2841803,1517.097462,22.82789719,17.13360977,28.52218462,-10.02224514,-26.36710536,6.322615089,32.85014233,14.54117019,51.15911447,-190.270915,-581.2708416,200.7290116,41.37572679,-154.3864653,237.1379189,381.4820617,-338.2091799,1101.173303,0.31401208,-3.153630419,3.781654578,2.003002735,126.5929827,1.548875253,4.445885437,4.980133908,106.3539765,53.24831581,195.7596925,0.943216465,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"22","Felsställe_AH IIIa",-16376,-14430,"Felsställe","AH IIIa","Germany",48.27,9.75,530,7,8,0.918346401,6,0.081652271,2.186926496,-4.66773633,9.041589322,777.4298625,344.2041872,1210.655538,17.53751232,12.23696158,22.83806305,-11.81264088,-27.02732087,3.402039114,29.35015319,12.30717159,46.3931348,-285.1237644,-649.0876452,78.84011644,-127.9723681,-310.1984052,54.25366912,389.8191491,-280.1083868,1059.746685,0.339341728,-2.888527474,3.567210931,1.49847723,94.70616229,1.158737459,3.326035446,3.725714965,79.56504965,39.83588608,146.4508443,0.705634781,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"23","Felsställe_GH 3a",-16376,-14430,"Felsställe","GH 3a","Germany",48.27,9.75,530,7,8,0.918346401,6,0.081652271,2.186926496,-4.66773633,9.041589322,777.4298625,344.2041872,1210.655538,17.53751232,12.23696158,22.83806305,-11.81264088,-27.02732087,3.402039114,29.35015319,12.30717159,46.3931348,-285.1237644,-649.0876452,78.84011644,-127.9723681,-310.1984052,54.25366912,389.8191491,-280.1083868,1059.746685,0.339341728,-2.888527474,3.567210931,1.49847723,94.70616229,1.158737459,3.326035446,3.725714965,79.56504965,39.83588608,146.4508443,0.705634781,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"24","Fox Hole Cave_C213-214",-16993,-16410,"Fox Hole Cave","C213-214","UK",51.57,-4.25,20,6,8,0.997875664,9,0.002034454,-4.064650368,-10.76246888,2.633168141,584.3104902,160.997627,1007.623353,13.50706682,8.327800132,18.68633351,-20.4506929,-35.31723964,-5.58414617,33.95775972,17.30474549,50.61077396,-453.6379775,-809.2738534,-98.00210164,-207.0416489,-385.0980983,-28.98519953,303.4957037,-351.1029488,958.0943563,0.37608372,-2.7779273,3.530094739,1.314061056,83.05076457,1.016132737,2.916703413,3.267194752,69.77305432,34.9333213,128.4272776,0.618792977,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"25","Grosse Ofenbergerhohle_NA",-16908,-16229.5,"Grosse Ofenbergerhohle",NA,"Austria",47.57,15.7,1088,8,6,0.999839242,4,0.000157724,10.27102442,3.206214855,17.33583399,1061.200563,614.6932772,1507.70785,25.40503882,19.94198652,30.86809113,-4.192684097,-19.87380796,11.48843976,29.59772292,12.03224631,47.16319953,-130.3900253,-505.5121244,244.7320739,29.47459555,-158.3380342,217.2872253,400.8191863,-289.646645,1091.285018,0.961286576,-2.365540988,4.28811414,1.720232272,108.7214363,1.330215456,3.818245215,4.277072077,91.33963693,45.73107649,168.1236549,0.810059505,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"26","Grotta del Romito_D30-35",-15988,-15108,"Grotta del Romito","D30-35","Italie",39.910981,15.929079,296,11,4,0.681307401,6,0.318692598,11.11659722,3.950510351,18.2826841,1362.26889,909.360716,1815.177064,23.73495735,18.19358967,29.27632503,-0.176053795,-16.0819738,15.72986621,23.91101115,6.093725334,41.72829696,76.53831175,-303.9613357,457.0379592,152.2673537,-38.23765666,342.7723641,505.3211808,-195.0427964,1205.685158,2.119899191,-1.254619979,5.494418362,1.819583574,115.0005978,1.407041498,4.038766384,4.524092602,96.61491979,48.37225585,177.8335669,0.856844155,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"27","Grotta del Romito_E1-E5",-16899,-16119.5,"Grotta del Romito","E1-E5","Italie",39.910981,15.929079,296,9,6,0.874318817,4,0.125680768,8.584975548,1.46731123,15.70263987,1234.914945,785.0671541,1684.762736,22.95756551,17.45364186,28.46148916,-4.598540948,-20.39698175,11.19989985,27.55610646,9.85921529,45.25299763,-40.96969459,-418.8982366,336.9588474,104.4202731,-84.79746019,293.6380064,449.9917254,-245.639765,1145.623216,1.754480877,-1.597236053,5.106197807,1.772600521,112.0311936,1.3707106,3.934482317,4.407277037,94.12024796,47.12324685,173.2417668,0.834719778,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"28","Grotta della Serratura_9",-16022.5,-15335.5,"Grotta della Serratura","9","Italie",39.999,15.386,5,8,6,0.74599786,4,0.254002136,10.2862744,3.194433829,17.37811496,1433.775318,985.5596296,1881.991007,22.03090693,16.54695218,27.51486167,-0.323660615,-16.06478276,15.41746152,22.35456754,4.721882846,39.98725224,110.1415168,-266.4158545,486.6988881,154.5007479,-34.03048053,343.0319763,558.8522119,-134.2554429,1251.959867,1.907251542,-1.432304952,5.246808036,1.74716183,110.4234275,1.351039454,3.878018336,4.344027952,92.76952289,46.44697844,170.7555643,0.822740666,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"29","Grotta Mora Cavorso_5",-17105,-15997.5,"Grotta Mora Cavorso","5","Italie",41.891,13.166,720,7,4,0.924741842,6,0.075258158,15.25322545,8.232332738,22.27411816,1521.228145,1077.496474,1964.959815,26.46639546,21.03730303,31.89548788,5.18034956,-10.40329599,20.76399511,21.2860459,3.829761267,38.74233053,159.2955246,-213.4947093,532.0857585,189.514567,2.869433804,376.1597002,573.818652,-112.355048,1259.992352,2.577635074,-0.728511987,5.883782135,1.675784523,105.9122673,1.295845049,3.719588533,4.166560123,88.97958277,44.54946661,163.7796379,0.789129004,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"30","Grotta Paglicci_18",-25184.5,-16528.5,"Grotta Paglicci","18","Italie",41.654194,15.615283,119,8,4,0.518469373,6,0.481530417,9.546212736,2.49289364,16.59953183,1393.28246,947.5013903,1839.06353,22.36437129,16.9102043,27.81853828,-1.977304025,-17.63292351,13.67831546,24.34167531,6.80476786,41.87858277,46.25465246,-328.2573339,420.7666389,140.3563064,-47.15085779,327.8634706,533.1510021,-156.1918294,1222.493834,2.057650162,-1.263766524,5.379066848,1.708687975,107.9918182,1.32128852,3.792621373,4.248369097,90.72666625,45.42418005,166.9953947,0.804623281,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"31","Grotta Paglicci_7",-18866.5,-14077,"Grotta Paglicci","7","Italie",41.654194,15.615283,119,6,4,0.753515572,6,0.246477258,7.953835737,1.026496759,14.88117471,1339.350292,901.5313672,1777.169216,21.65482602,16.29807651,27.01157553,-4.446966383,-19.82295911,10.92902634,26.1017924,8.878113608,43.3254712,-27.9917421,-395.8145282,339.831044,108.6364733,-75.52160454,292.7945511,506.5210525,-170.5093498,1183.551455,2.432064304,-0.830028188,5.694156796,1.577923082,99.72726743,1.220171081,3.502374274,3.923243891,83.78340746,41.94789408,154.2153347,0.743045931,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"32","Grotte de Caldeirao_EB",-19965,-15242.5,"Grotte de Caldeirao","EB","Portugal",39.65,-8.42,120,7,4,0.998408958,6,0.001591042,10.38073436,3.162120583,17.59934813,1415.60212,959.3741611,1871.830078,23.34074092,17.75875541,28.92272642,-0.876367948,-16.8988772,15.1461413,24.21710886,6.269223627,42.1649941,71.71232374,-311.5763587,455.0010062,175.6677031,-16.23369527,367.5691015,503.6542182,-201.8433766,1209.151813,2.990478187,-0.408775967,6.38973234,1.869560193,118.1592002,1.445687251,4.149695,4.648351171,99.2685418,49.70084654,182.7179374,0.880378207,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"33","Grotte Walou_B2-3-4",-16258.5,-15185.5,"Grotte Walou","B2-3-4","Belgium",50.55,5.7,175,3,9,0.999150521,8,0.000849479,-5.921122951,-12.69494972,0.852703814,422.0044078,-6.112298981,850.1211145,10.99742123,5.759379134,16.23546333,-21.29733532,-36.33259076,-6.262079879,32.29475655,15.4527604,49.1367527,-508.9154473,-868.587154,-149.2437406,-302.7304649,-482.8075364,-122.6533934,321.8986915,-340.1284844,983.9258675,-0.432773601,-3.622577002,2.757029801,1.405920803,88.85644776,1.087165734,3.12059625,3.495588767,74.65055606,37.37534332,137.4050165,0.662049845,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"34","Hohle Fels_Nische, horizon 1b/Ia",-15993,-14784,"Hohle Fels","Nische, horizon 1b/Ia","Germany",48.37,9.73,600,5,8,0.989963602,9,0.005272801,0.890862828,-5.89488424,7.676609895,673.5481747,244.6780857,1102.418264,16.37153974,11.12427995,21.61879952,-13.2266419,-28.28835577,1.835071959,29.59818164,12.72654764,46.46981565,-338.6934949,-698.9981371,21.61114732,-181.9302373,-362.324201,-1.536273519,371.667867,-291.5243171,1034.860051,0.258426373,-2.936990313,3.453843059,1.419878118,89.73857247,1.097958601,3.15157605,3.530291316,75.39165141,37.74638802,138.7691084,0.668622362,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"35","Hohlenstein, Kleine Scheuer_III",-16779.5,-15241.5,"Hohlenstein, Kleine Scheuer","III","Germany",48.5506,10.1753,470,7,6,0.530033097,8,0.469963391,2.065665372,-4.71849069,8.849821434,786.3808344,357.6112995,1215.150369,18.23218092,12.98615142,23.47821042,-13.05972356,-28.11790601,1.998458893,31.29190448,14.42422624,48.15958271,-305.6202669,-665.8404311,54.59989723,-111.6953791,-292.0470472,68.65628896,353.9456034,-309.0910869,1016.982294,0.690760632,-2.503906848,3.885428112,1.418021763,89.62124782,1.096523124,3.147455665,3.525675796,75.293084,37.69703821,138.587681,0.667748202,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"36","Ignatievskaya cave_layer 2a",-18328.5,-15751.5,"Ignatievskaya cave","layer 2a","Russia",55.075,57.632,289,15,6,0.99584564,4,0.002486155,2.264978115,-4.465364726,8.995320956,923.2076801,497.8392271,1348.576133,20.74343991,15.53902291,25.9478569,-15.88968786,-30.82842594,-0.95094979,36.63312777,19.89924718,53.36700836,-350.8448488,-708.2076779,6.517980228,-49.2369099,-228.1579941,129.6841743,186.3167809,-471.4605758,844.0941377,2.835652791,-0.333673977,6.004979558,1.354003846,85.57521287,1.047019564,3.005360838,3.366505869,71.89390738,35.9951702,132.3310107,0.637602086,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
