;couche;min.14C;max.14C;site;level;pays;lat;long;alt;nb_mamm;First_predite;proba_value;Second_predite;proba_value.1;MAT.moy;MAT.min;MAT.max;Tp.moy;Tp.min;Tp.max;Tmax.moy;Tmax.min;Tmax.max;Tmin.moy;Tmin.min;Tmin.max;Mta.moy;Mta.min;Mta.max;It.moy;It.min;It.max;Itc.moy;Itc.min;Itc.max;P.moy;P.min;P.max;D.moy;D.min;D.max;MAT_se.fit;Tp_se.fit;Tmax_se.fit;Tmin_se.fit;Mta_se.fit;It_se.fit;Itc_se.fit;P_se.fit;D_se.fit;MAT_df;Tp_df;Tmax_df;Tmin_df;Mta_df;It_df;Itc_df;P_df;D_df;MAT_residual.scale;Tp_residual.scale;Tmax_residual.scale;Tmin_residual.scale;Mta_residual.scale;It_residual.scale;Itc_residual.scale;P_residual.scale;D_residual.scale
24;Espelugues_NA;-16618.5;-15063;Espelugues;NA;France;43;-0.04;430;4;6;0.999450368;8;0.000523503;3.897575567;-3.466266844;11.26141798;1051.690821;586.2841803;1517.097462;20.67789719;14.98360977;26.37218462;-12.17224514;-28.51710536;4.172615089;32.85014233;14.54117019;51.15911447;-190.270915;-581.2708416;200.7290116;41.37572679;-154.3864653;237.1379189;381.4820617;-338.2091799;1101.173303;0.31401208;-3.153630419;3.781654578;2.003002735;126.5929827;1.548875253;4.445885437;4.980133908;106.3539765;53.24831581;195.7596925;0.943216465;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
25;Felsställe_AH IIIa;-16376;-14430;Felsställe;AH IIIa;Germany;48.27;9.75;530;7;8;0.918346401;6;0.081652271;-0.463073504;-7.31773633;6.391589322;777.4298625;344.2041872;1210.655538;14.88751232;9.586961581;20.18806305;-14.46264088;-29.67732087;0.752039114;29.35015319;12.30717159;46.3931348;-285.1237644;-649.0876452;78.84011644;-127.9723681;-310.1984052;54.25366912;389.8191491;-280.1083868;1059.746685;0.339341728;-2.888527474;3.567210931;1.49847723;94.70616229;1.158737459;3.326035446;3.725714965;79.56504965;39.83588608;146.4508443;0.705634781;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
26;Felsställe_GH 3a;-16376;-14430;Felsställe;GH 3a;Germany;48.27;9.75;530;7;8;0.918346401;6;0.081652271;-0.463073504;-7.31773633;6.391589322;777.4298625;344.2041872;1210.655538;14.88751232;9.586961581;20.18806305;-14.46264088;-29.67732087;0.752039114;29.35015319;12.30717159;46.3931348;-285.1237644;-649.0876452;78.84011644;-127.9723681;-310.1984052;54.25366912;389.8191491;-280.1083868;1059.746685;0.339341728;-2.888527474;3.567210931;1.49847723;94.70616229;1.158737459;3.326035446;3.725714965;79.56504965;39.83588608;146.4508443;0.705634781;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
28;Fox Hole Cave_C213-214;-16993;-16410;Fox Hole Cave;C213-214;UK;51.57;-4.25;20;6;8;0.997875664;9;0.002034454;-4.164650368;-10.86246888;2.533168141;584.3104902;160.997627;1007.623353;13.40706682;8.227800132;18.58633351;-20.5506929;-35.41723964;-5.68414617;33.95775972;17.30474549;50.61077396;-453.6379775;-809.2738534;-98.00210164;-207.0416489;-385.0980983;-28.98519953;303.4957037;-351.1029488;958.0943563;0.37608372;-2.7779273;3.530094739;1.314061056;83.05076457;1.016132737;2.916703413;3.267194752;69.77305432;34.9333213;128.4272776;0.618792977;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
29;Grosse Ofenbergerhohle_NA;-16908;-16229.5;Grosse Ofenbergerhohle;NA;Austria;47.57;15.7;1088;8;6;0.999839242;4;0.000157724;4.831024425;-2.233785145;11.89583399;1061.200563;614.6932772;1507.70785;19.96503882;14.50198652;25.42809113;-9.632684097;-25.31380796;6.048439763;29.59772292;12.03224631;47.16319953;-130.3900253;-505.5121244;244.7320739;29.47459555;-158.3380342;217.2872253;400.8191863;-289.646645;1091.285018;0.961286576;-2.365540988;4.28811414;1.720232272;108.7214363;1.330215456;3.818245215;4.277072077;91.33963693;45.73107649;168.1236549;0.810059505;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
30;Grotta del Romito_D30-35;-15988;-15108;Grotta del Romito;D30-35;Italie;39.910981;15.929079;296;11;4;0.681307401;6;0.318692598;9.636597223;2.470510351;16.8026841;1362.26889;909.360716;1815.177064;22.25495735;16.71358967;27.79632503;-1.656053795;-17.5619738;14.24986621;23.91101115;6.093725334;41.72829696;76.53831175;-303.9613357;457.0379592;152.2673537;-38.23765666;342.7723641;505.3211808;-195.0427964;1205.685158;2.119899191;-1.254619979;5.494418362;1.819583574;115.0005978;1.407041498;4.038766384;4.524092602;96.61491979;48.37225585;177.8335669;0.856844155;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
31;Grotta del Romito_E1-E5;-16899;-16119.5;Grotta del Romito;E1-E5;Italie;39.910981;15.929079;296;9;6;0.874318817;4;0.125680768;7.104975548;-0.01268877;14.22263987;1234.914945;785.0671541;1684.762736;21.47756551;15.97364186;26.98148916;-6.078540948;-21.87698175;9.719899853;27.55610646;9.85921529;45.25299763;-40.96969459;-418.8982366;336.9588474;104.4202731;-84.79746019;293.6380064;449.9917254;-245.639765;1145.623216;1.754480877;-1.597236053;5.106197807;1.772600521;112.0311936;1.3707106;3.934482317;4.407277037;94.12024796;47.12324685;173.2417668;0.834719778;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
32;Grotta della Serratura_9;-16022.5;-15335.5;Grotta della Serratura;9;Italie;39.999;15.386;5;8;6;0.74599786;4;0.254002136;10.2612744;3.169433829;17.35311496;1433.775318;985.5596296;1881.991007;22.00590693;16.52195218;27.48986167;-0.348660615;-16.08978276;15.39246152;22.35456754;4.721882846;39.98725224;110.1415168;-266.4158545;486.6988881;154.5007479;-34.03048053;343.0319763;558.8522119;-134.2554429;1251.959867;1.907251542;-1.432304952;5.246808036;1.74716183;110.4234275;1.351039454;3.878018336;4.344027952;92.76952289;46.44697844;170.7555643;0.822740666;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
33;Grotta Mora Cavorso_5;-17105;-15997.5;Grotta Mora Cavorso;5;Italie;41.891;13.166;720;7;4;0.924741842;6;0.075258158;11.65322545;4.632332738;18.67411816;1521.228145;1077.496474;1964.959815;22.86639546;17.43730303;28.29548788;1.58034956;-14.00329599;17.16399511;21.2860459;3.829761267;38.74233053;159.2955246;-213.4947093;532.0857585;189.514567;2.869433804;376.1597002;573.818652;-112.355048;1259.992352;2.577635074;-0.728511987;5.883782135;1.675784523;105.9122673;1.295845049;3.719588533;4.166560123;88.97958277;44.54946661;163.7796379;0.789129004;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
34;Grotta Paglicci_18;-25184.5;-16528.5;Grotta Paglicci;18;Italie;41.654194;15.615283;119;8;4;0.518469373;6;0.481530417;8.951212736;1.89789364;16.00453183;1393.28246;947.5013903;1839.06353;21.76937129;16.3152043;27.22353828;-2.572304025;-18.22792351;13.08331546;24.34167531;6.80476786;41.87858277;46.25465246;-328.2573339;420.7666389;140.3563064;-47.15085779;327.8634706;533.1510021;-156.1918294;1222.493834;2.057650162;-1.263766524;5.379066848;1.708687975;107.9918182;1.32128852;3.792621373;4.248369097;90.72666625;45.42418005;166.9953947;0.804623281;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
35;Grotta Paglicci_7;-18866.5;-14077;Grotta Paglicci;7;Italie;41.654194;15.615283;119;6;4;0.753515572;6;0.246477258;7.358835737;0.431496759;14.28617471;1339.350292;901.5313672;1777.169216;21.05982602;15.70307651;26.41657553;-5.041966383;-20.41795911;10.33402634;26.1017924;8.878113608;43.3254712;-27.9917421;-395.8145282;339.831044;108.6364733;-75.52160454;292.7945511;506.5210525;-170.5093498;1183.551455;2.432064304;-0.830028188;5.694156796;1.577923082;99.72726743;1.220171081;3.502374274;3.923243891;83.78340746;41.94789408;154.2153347;0.743045931;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
36;Grotte de Caldeirao_EB;-19965;-15242.5;Grotte de Caldeirao;EB;Portugal;39.65;-8.42;120;7;4;0.998408958;6;0.001591042;9.780734356;2.562120583;16.99934813;1415.60212;959.3741611;1871.830078;22.74074092;17.15875541;28.32272642;-1.476367948;-17.4988772;14.5461413;24.21710886;6.269223627;42.1649941;71.71232374;-311.5763587;455.0010062;175.6677031;-16.23369527;367.5691015;503.6542182;-201.8433766;1209.151813;2.990478187;-0.408775967;6.38973234;1.869560193;118.1592002;1.445687251;4.149695;4.648351171;99.2685418;49.70084654;182.7179374;0.880378207;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
37;Grotte Walou_B2-3-4;-16258.5;-15185.5;Grotte Walou;B2-3-4;Belgium;50.55;5.7;175;3;9;0.999150521;8;0.000849479;-6.796122951;-13.56994972;-0.022296186;422.0044078;-6.112298981;850.1211145;10.12242123;4.884379134;15.36046333;-22.17233532;-37.20759076;-7.137079879;32.29475655;15.4527604;49.1367527;-508.9154473;-868.587154;-149.2437406;-302.7304649;-482.8075364;-122.6533934;321.8986915;-340.1284844;983.9258675;-0.432773601;-3.622577002;2.757029801;1.405920803;88.85644776;1.087165734;3.12059625;3.495588767;74.65055606;37.37534332;137.4050165;0.662049845;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
38;Hohle Fels_Nische, horizon 1b/Ia;-15993;-14784;Hohle Fels;Nische, horizon 1b/Ia;Germany;48.37;9.73;600;5;8;0.989963602;9;0.005272801;-2.109137172;-8.89488424;4.676609895;673.5481747;244.6780857;1102.418264;13.37153974;8.124279948;18.61879952;-16.2266419;-31.28835577;-1.164928041;29.59818164;12.72654764;46.46981565;-338.6934949;-698.9981371;21.61114732;-181.9302373;-362.324201;-1.536273519;371.667867;-291.5243171;1034.860051;0.258426373;-2.936990313;3.453843059;1.419878118;89.73857247;1.097958601;3.15157605;3.530291316;75.39165141;37.74638802;138.7691084;0.668622362;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
39;Hohlenstein, Kleine Scheuer_III;-16779.5;-15241.5;Hohlenstein, Kleine Scheuer;III;Germany;48.5506;10.1753;470;7;6;0.530033097;8;0.469963391;-0.284334628;-7.06849069;6.499821434;786.3808344;357.6112995;1215.150369;15.88218092;10.63615142;21.12821042;-15.40972356;-30.46790601;-0.351541107;31.29190448;14.42422624;48.15958271;-305.6202669;-665.8404311;54.59989723;-111.6953791;-292.0470472;68.65628896;353.9456034;-309.0910869;1016.982294;0.690760632;-2.503906848;3.885428112;1.418021763;89.62124782;1.096523124;3.147455665;3.525675796;75.293084;37.69703821;138.587681;0.667748202;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
40;Ignatievskaya cave_layer 2a;-18328.5;-15751.5;Ignatievskaya cave;layer 2a;Russia;55.075;57.632;289;15;6;0.99584564;4;0.002486155;0.819978115;-5.910364726;7.550320956;923.2076801;497.8392271;1348.576133;19.29843991;14.09402291;24.5028569;-17.33468786;-32.27342594;-2.39594979;36.63312777;19.89924718;53.36700836;-350.8448488;-708.2076779;6.517980228;-49.2369099;-228.1579941;129.6841743;186.3167809;-471.4605758;844.0941377;2.835652791;-0.333673977;6.004979558;1.354003846;85.57521287;1.047019564;3.005360838;3.366505869;71.89390738;35.9951702;132.3310107;0.637602086;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
41;Kahf-That-El-Ghar_G;-16518.5;-15397.5;Kahf-That-El-Ghar;G;Maroc;35.43;-5.27;347;3;4;0.999992584;3;7.42E-06;18.34917943;11.00838365;25.68997522;2311.169775;1847.219718;2775.119833;28.13210404;22.45563803;33.80857004;9.800344623;-6.493361075;26.09405032;18.33175941;0.08008888;36.58342995;357.777259;-31.99895465;747.5534727;424.3497815;229.2002665;619.4992964;323.537628;-393.9011952;1040.976451;9.368421297;5.911631483;12.82521111;1.982252866;125.2815578;1.532829864;4.399828816;4.928542803;105.2522151;52.6966962;193.7317432;0.933445326;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
42;Kehf el Hammar_lvl 3-6;-17421;-15855.5;Kehf el Hammar;lvl 3-6;Maroc;35.5;-5.2;320;4;3;0.904772284;4;0.095227716;22.29851176;13.81301502;30.78400849;2856.003165;2319.706173;3392.300157;33.27128045;26.70964392;39.83291697;11.92279935;-6.911696328;30.75729504;21.34848109;0.250701605;42.44626058;431.145651;-19.41105785;881.7023598;537.1709398;311.5904141;762.7514655;-201.8020935;-1031.116104;627.511917;10.21349469;6.217663783;14.2093256;2.889623678;182.6288471;2.234478529;6.413838385;7.184569749;153.4311278;76.81846432;282.4119171;1.360727364;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
43;Knochenhohle_NA;-17481.5;-16808.5;Knochenhohle;NA;Austria;47.66;15.75;1032;6;6;0.999898207;8;8.34E-05;3.807042141;-3.220879486;10.83496377;972.1549637;527.9790545;1416.330873;16.87657723;11.4420495;22.31110495;-8.13634338;-23.73559038;7.462903623;25.01292061;7.539159746;42.48668146;-106.7615121;-479.9249622;266.4019379;-43.75211972;-230.5841113;143.0798719;453.0690295;-233.7916283;1139.929687;0.680811781;-2.628645205;3.990268767;1.682958516;106.3656752;1.301392531;3.735512003;4.184397069;89.36050226;44.74018182;164.4807747;0.792507247;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
44;Krucza Skala_layer 2;-15744.5;-15274.5;Krucza Skala;layer 2;Poland;49.8;18.733;360;8;8;0.740264901;6;0.259727186;-1.08704387;-7.898778121;5.724690382;723.0283879;292.5158672;1153.540908;14.9401342;9.672779131;20.20748927;-16.14128871;-31.260684;-1.021893426;31.08142291;14.14517609;48.01766974;-325.9468508;-687.6313415;35.73763996;-144.7748519;-325.8596653;36.30996156;350.2122192;-315.5197734;1015.944212;0.373180644;-2.83447344;3.580834727;1.449923359;91.63747985;1.121191884;3.218264776;3.604993822;76.98697167;38.54511808;141.7055234;0.682770703;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
45;L'abri A Ragout au Bois du Roc (Vilhonneur, Charente)_B1;-15880;-14984.5;L'abri A Ragout au Bois du Roc (Vilhonneur, Charente);B1;France;45.68;0.42;110;5;6;0.995056375;8;0.004852599;-0.05092305;-6.845229901;6.743383801;810.4259271;381.0148461;1239.837008;18.71992486;13.46604599;23.97380373;-18.5663088;-33.64702204;-3.485595546;37.28623366;20.39331717;54.17915014;-375.4678986;-736.227042;-14.70875529;-64.26424798;-244.8857671;116.3572712;254.7923939;-409.2363647;918.8211524;1.466721948;-1.732725551;4.666169448;1.429831566;90.3676463;1.105655369;3.173668825;3.555038912;75.92015229;38.01099291;139.7418899;0.673309453;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
46;La Fru_4A;-16035;-13712.5;La Fru;4A;France;45.04;5.83;530;7;6;0.793319427;8;0.206680008;1.178827797;-5.88221777;8.239873364;856.4595766;410.1901813;1302.728972;16.06945842;10.60931673;21.52960011;-12.53829369;-28.21106294;3.134475547;28.60775212;11.05163408;46.16387016;-223.2543721;-598.176613;151.6678688;-86.67594153;-274.3885081;101.036625;412.9286502;-277.1693134;1103.026614;0.003490675;-3.321564416;3.328545765;1.716457122;108.4828408;1.327296221;3.809865853;4.267685793;91.13918677;45.63071698;167.7546977;0.808281782;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
47;La Fru_4B;-17485;-15943;La Fru;4B;France;45.04;5.83;530;9;6;0.99017307;4;0.009822415;6.62581833;-0.473513693;13.72515035;1216.999375;768.3102147;1665.688536;21.17730637;15.68755866;26.66705408;-6.727667417;-22.48541767;9.030082835;27.90497379;10.25366283;45.55628475;-58.33677867;-435.2919259;318.6183685;89.74398127;-98.98640182;278.4743644;553.0664895;-140.7733286;1246.906308;1.11121286;-2.23187137;4.454297089;1.754570009;110.8916363;1.356768026;3.894461607;4.36244716;93.16287698;46.64391929;171.4795887;0.826229187;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
48;La vache_Salle monique;-17085;-14731.5;La vache;Salle monique;France;42.79;1.52;580;5;4;0.509563539;6;0.490436458;10.85029651;3.460423957;18.24016907;1587.106309;1120.054521;2054.158097;24.96349385;19.24907792;30.67790977;-2.109962699;-18.5125997;14.2926743;27.07345654;8.699764766;45.44714832;69.43447193;-322.9475842;461.8165281;211.1276255;14.67344171;407.5818094;446.2533054;-275.9819433;1168.488554;2.788958651;-0.690941475;6.268858777;2.026260191;128.0628912;1.566859701;4.497507925;5.037959713;107.5888839;53.86659772;198.032716;0.95416843;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
49;Laa2 sondage 4_C3;-17950;-16246.5;Laa2 sondage 4;C3;France;43.1;-0.44;475;9;6;0.998602633;4;0.001088326;5.132480033;-1.707115309;11.97207538;1163.849234;731.5758476;1596.12262;19.7875375;14.4986381;25.0764369;-8.580582793;-23.76181884;6.600653255;28.36812029;11.36260149;45.3736391;-115.2860288;-478.4498673;247.8778098;38.84621311;-142.9792664;220.6716926;554.8257131;-113.6292306;1223.280657;1.110814939;-2.109958966;4.331588845;1.481581997;93.63835646;1.145672769;3.288534613;3.68370777;78.66795888;39.38673905;144.7996206;0.697678795;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
50;Langmahdhalde_IV;-15380;-15089.5;Langmahdhalde;IV;Germany;48.5668;10.213;140;8;8;0.545053643;6;0.454939567;0.375864065;-6.457010234;7.208738364;831.9182838;400.0696783;1263.766889;15.8639626;10.58026043;21.14766478;-13.82017639;-28.98649434;1.346141562;29.68413899;12.69533095;46.67294704;-265.5105551;-628.3175246;97.29641441;-97.6615164;-279.308322;83.98528922;387.0060965;-280.7919787;1054.804172;0.648087706;-2.569521251;3.865696664;1.473995327;93.15886677;1.139806175;3.271695162;3.664844775;78.26512743;39.18505316;144.0581517;0.694106222;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
51;Langmahdhalde_V;-15446.5;-13927.5;Langmahdhalde;V;Germany;48.5668;10.213;140;9;8;0.985130671;6;0.014867767;-1.665181257;-8.41163279;5.081270276;726.3048577;299.9183095;1152.691406;14.99772422;9.78085075;20.21459769;-17.10030167;-32.07479477;-2.125808581;32.09802589;15.32409371;48.87195807;-356.6792675;-714.8974241;1.538889152;-141.6117657;-320.9610873;37.73755597;342.253142;-317.0985673;1001.604851;0.643294232;-2.533618139;3.820206603;1.373426254;86.80274022;1.062038459;3.048471016;3.414796465;72.92518426;36.51150028;134.2292232;0.646748122;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
52;Las Caldas_III (Sala II);-16249.5;-15323;Las Caldas;III (Sala II);spain;43.336;-5.922;178;5;6;0.994962907;4;0.005036604;7.491591674;0.252068799;14.73111455;1228.207742;770.6582946;1685.757189;20.46662625;14.86847222;26.06478027;-4.185038307;-20.25395761;11.883881;24.65166455;6.651792306;42.6515368;9.940426027;-374.4584726;394.3393247;87.75512284;-104.7021282;280.2123739;497.0771514;-210.463955;1204.618258;1.080392248;-2.328708027;4.489492524;1.889185417;119.3995458;1.460862978;4.193255349;4.697146034;100.3105876;50.22256831;184.6359716;0.889619749;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
53;Las Caldas_VII (Sala II);-15907;-14807.5;Las Caldas;VII (Sala II);spain;43.336;-5.922;178;3;6;0.997726044;8;0.002270917;2.795629705;-4.476262657;10.06752207;970.9681945;511.3729438;1430.563445;19.50575331;13.88256871;25.12893791;-13.26889942;-29.40966638;2.871867529;32.77465273;14.69429913;50.85500634;-222.5175991;-608.6352292;163.6000309;-0.678150047;-193.9959195;192.6396194;370.7751703;-339.9295069;1081.479848;0.118331395;-3.306011712;3.542674502;1.919281175;121.301646;1.484135326;4.260056203;4.771974143;101.9085902;51.02264133;187.5773238;0.903791879;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
54;Las Caldas_XI (Sala II);-17016;-16255.5;Las Caldas;XI (Sala II);spain;43.336;-5.922;178;5;4;0.99633863;6;0.003661364;7.467171424;0.251501522;14.68284133;1308.840592;852.7986908;1764.882493;22.00418599;16.42447692;27.58389507;-5.375283097;-21.3912581;10.6406919;27.37946909;9.438903303;45.32003488;-35.69885152;-418.8312224;347.4335194;134.2395736;-57.58356415;326.0627114;453.878951;-251.3309301;1159.088832;2.935616935;-0.462250946;6.333484816;1.866785104;117.9838101;1.443541339;4.143535385;4.641451373;99.12119216;49.6270729;182.4467193;0.879071414;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
55;Las Caldas_XII (Sala II);-18374.5;-17282.5;Las Caldas;XII (Sala II);spain;43.336;-5.922;178;3;6;0.998987546;4;0.000793275;4.338157041;-2.828901164;11.50521525;1082.76;629.7904358;1535.729564;20.46023881;14.91812002;26.0023576;-10.83252727;-26.74060325;5.075548713;31.29276608;13.4730652;49.11246695;-163.4575728;-544.0087953;217.0936498;46.14430138;-144.3865311;236.6751339;396.238863;-304.2200457;1096.697772;0.944395308;-2.430581264;4.319371881;1.820516842;115.0595818;1.407763172;4.040837874;4.526413017;96.66447375;48.39706607;177.924778;0.857283632;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
56;Le Flageolet 2_IX;-19240;-15270.5;Le Flageolet 2;IX;France;44.81;0.58;90;9;6;0.99947372;4;0.000510141;5.151418035;-1.931076528;12.2339126;1093.898125;646.2731183;1541.523131;19.56459174;14.08786404;25.04131944;-8.217256088;-23.93763374;7.503121563;27.78184783;10.17240042;45.39129524;-98.43579755;-474.4969215;277.6253264;34.2743886;-154.0083833;222.5571605;436.6998057;-255.494435;1128.894046;0.961438592;-2.373716856;4.296594041;1.737886492;109.8372113;1.343867051;3.857430701;4.320966363;92.27702776;46.20040058;169.8490567;0.818372898;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
57;Les Romains_III;-15301.5;-14821;Les Romains;III;France;45.7;5.94;361;14;6;0.99770625;4;0.002293748;8.278907688;1.179922793;15.37789258;1232.485251;783.8180294;1681.152473;20.52484812;15.03536883;26.01432741;-3.023447899;-18.78042766;12.73353186;23.54829602;5.897848136;41.1987439;41.70857421;-335.2281414;418.6452898;82.60275224;-106.1184027;271.3239072;556.3351445;-137.4707477;1250.141037;1.210459845;-2.132460921;4.553380612;1.754227258;110.8699739;1.356502985;3.893700834;4.361594968;93.14467785;46.63480753;171.4460907;0.826067785;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
58;Malasina Stijena_3;-17099;-16239;Malasina Stijena;3;Montenegro;43.248;19.208;800;3;6;0.985519893;4;0.014480073;7.980992425;0.792241191;15.16974366;1251.330469;796.9898708;1705.671067;21.2409671;15.6820736;26.7998606;-4.183048287;-20.13927434;11.77317776;25.42401538;7.550378396;43.29765237;13.26514614;-368.437917;394.9682093;105.0384277;-86.06909758;296.1459531;480.3797591;-222.1992769;1182.958795;1.368828833;-2.016363013;4.75402068;1.841269072;116.371156;1.423810387;4.086899737;4.578009993;97.76636051;48.94874844;179.9529581;0.867055883;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
59;Mastalna_13;-16243;-15109;Mastalna;13;slovaquie;48.5994;20.463;453;9;6;0.999937353;4;4.68E-05;4.245647369;-2.827905952;11.31920069;1025.632064;578.5721582;1472.691969;19.35639817;13.88658453;24.82621182;-10.15042748;-25.85095906;5.550104099;29.50682566;11.91960916;47.09404215;-145.7493297;-521.3356982;229.8370387;10.24198511;-177.8030906;198.2870609;401.5947349;-289.7256503;1092.91512;0.757012761;-2.573932246;4.087957768;1.728977822;109.2741691;1.336978185;3.837656927;4.298816435;91.80400174;45.96357033;168.9783847;0.814177795;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
60;Medvezh'ya_brown loam A;-16603;-13809;Medvezh'ya;brown loam A;Russia;61.8;59.15;762;9;8;0.999999911;9;8.78E-08;-8.722161568;-15.75808591;-1.686237231;404.3725584;-40.30913491;849.0542517;14.03053265;8.589816624;19.47124868;-30.65922263;-46.27623253;-15.04221272;44.68975528;27.19609701;62.18341355;-714.2107501;-1087.799122;-340.622378;-246.3260196;-433.3707572;-59.28128194;160.9851862;-526.6576014;848.6279738;-0.071317754;-3.384543226;3.241907718;1.691098035;106.8801058;1.30768663;3.753578562;4.20463463;89.79268846;44.95656478;165.2762752;0.796340156;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
