;couche;min.14C;max.14C;site;level;pays;lat;long;alt;nb_mamm;First_predite;proba_value;Second_predite;proba_value.1;MAT.moy;MAT.min;MAT.max;Tp.moy;Tp.min;Tp.max;Tmax.moy;Tmax.min;Tmax.max;Tmin.moy;Tmin.min;Tmin.max;Mta.moy;Mta.min;Mta.max;It.moy;It.min;It.max;Itc.moy;Itc.min;Itc.max;P.moy;P.min;P.max;D.moy;D.min;D.max;MAT_se.fit;Tp_se.fit;Tmax_se.fit;Tmin_se.fit;Mta_se.fit;It_se.fit;Itc_se.fit;P_se.fit;D_se.fit;MAT_df;Tp_df;Tmax_df;Tmin_df;Mta_df;It_df;Itc_df;P_df;D_df;MAT_residual.scale;Tp_residual.scale;Tmax_residual.scale;Tmin_residual.scale;Mta_residual.scale;It_residual.scale;Itc_residual.scale;P_residual.scale;D_residual.scale
11;Chaleux_NA;-15839;-14132.5;Chaleux;NA;Belgium;50.222;4.942;204;4;6;0.98846473;8;0.010733943;1.165523479;-5.815025397;8.146072356;917.6465431;476.4646676;1358.828419;19.9044628;14.50656732;25.30235828;-17.00227516;-32.49637312;-1.508177198;36.90673796;19.55076158;54.26271433;-331.3466974;-701.9947838;39.30138903;-12.21378808;-197.7864109;173.3588347;288.0013527;-394.2294187;970.2321241;1.416043207;-1.871105892;4.703192306;1.63414125;103.2803457;1.263643278;3.627156697;4.063021036;86.76843868;43.44241164;159.7097113;0.769519136;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
12;Coulet des Roches_G1E;-14876;-14108.5;Coulet des Roches;G1E;France;44.06;5.35;800;8;6;0.99434422;4;0.005652683;6.189680423;-0.908273406;13.28763425;1163.599655;714.9975982;1612.201711;20.27732918;14.78864719;25.76601116;-6.732927007;-22.48761821;9.021764193;27.01025618;9.362371873;44.65814049;-59.41972698;-436.3016958;317.4622419;65.52320078;-123.1705441;254.2169456;453.4767924;-240.2283306;1147.181915;1.267925323;-2.074509913;4.61036056;1.753208497;110.8055865;1.3557152;3.891439581;4.359061987;93.09058441;46.60772453;171.3465239;0.825588049;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
13;Dufaure_4;-15708.5;-13393.5;Dufaure;4;France;43.498;-1.38;30;5;6;0.999552331;8;0.000435338;3.442229462;-3.871352008;10.75581093;1016.94502;554.7149514;1479.17509;20.50944938;14.85402757;26.16487119;-13.0642044;-29.29750492;3.169096128;33.57365377;15.38964712;51.75766043;-213.2963659;-601.6275737;175.034842;27.90999962;-166.5160433;222.3360426;363.3703796;-351.408704;1078.149463;0.317433227;-3.126541333;3.761407786;1.957552993;123.7204862;1.513730029;4.345004723;4.867130666;103.9407192;52.04006871;191.3177477;0.921814125;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
14;El Mirador cave_MI-R51;-15089.5;-13189.5;El Mirador cave;MI-R51;spain;42.349;-3.51;1033;6;6;0.999244721;8;0.000706131;3.566893373;-3.639920122;10.77370687;1026.864097;571.3819352;1482.346259;19.98299606;14.41013543;25.55585669;-12.05071335;-28.04703058;3.945603884;32.03370941;14.1151636;49.95225521;-192.987586;-575.6497058;189.6745339;22.73307567;-168.8546212;214.3207726;383.5070167;-320.8373003;1087.851334;0.531363352;-2.862334036;3.92506074;1.858418133;117.4550041;1.437071356;4.124963969;4.620648287;98.67692881;49.40464328;181.6289892;0.875131397;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
15;Emine-Bair-Khosar Cave, site Ba2_F;-15330;-13630.5;Emine-Bair-Khosar Cave, site Ba2;F;Crimea;44.7;34.3;982;5;7;0.999920842;6;7.91E-05;5.083751309;-1.95345834;12.12096096;1032.367986;587.6050592;1477.130913;22.32807478;16.88636485;27.76978471;-12.72451254;-28.34437533;2.89535025;35.05258732;17.55573333;52.5494413;-196.3278232;-569.9844419;177.3287955;50.628899;-136.4500077;237.7078057;282.0584101;-405.709995;969.8268151;1.832738768;-1.481091959;5.146569495;1.692402531;106.9625521;1.308695367;3.756474035;4.207878043;89.86195364;44.99124382;165.4037676;0.796954445;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
16;Felsst?lle_GH 3b (AH IIIb);-15105.5;-13239;FelsstÑlle;GH 3b (AH IIIb);Germany;48.27;9.75;530;10;6;0.995892063;8;0.004089732;3.009226321;-3.967148428;9.98560107;1030.157602;589.2395378;1471.075666;18.20456649;12.80989877;23.59923422;-11.17615239;-26.66098541;4.308680637;29.38071888;12.03512078;46.72631698;-186.5024963;-556.9289479;183.9239554;-29.92898862;-215.3906454;155.5326682;382.4178978;-299.4049232;1064.240719;1.117275437;-2.16790806;4.402458935;1.629786127;103.005095;1.260275563;3.617490021;4.052192746;86.53719354;43.32663398;159.2840715;0.767468303;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
17;Gigny_IV;-17822;-13405;Gigny;IV;France;46.42;5.39;400;6;6;0.678143412;8;0.32185496;0.945993906;-6.008427017;7.900414829;839.455625;399.925078;1278.986172;15.1925561;9.814864758;20.57024744;-11.92944286;-27.36554694;3.506661231;27.12199896;9.8309854;44.41301251;-215.3449438;-584.6057072;153.9158196;-105.633599;-290.5116298;79.24443192;425.5481489;-254.1290563;1105.225354;0.266928721;-3.007916692;3.541774135;1.606728377;101.5478082;1.242445543;3.566310802;3.994863476;85.31288996;42.7136611;157.0305658;0.75661038;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
18;Gough's cave - area III_E1;-15244;-14249.5;Gough's cave - area III;E1;UK;51.08;-2.81;10;2;9;0.999972227;8;1.71E-05;-0.10767124;-6.892283795;6.676941315;759.811427;331.0130411;1188.609813;11.74959441;6.503211916;16.99597691;-9.908625595;-24.96782128;5.150570094;21.65822001;4.789406778;38.52703324;-196.3337518;-556.5781545;163.9106509;-185.241128;-365.6049316;-4.877324381;458.1443927;-204.9369121;1121.225697;1.66602574;-1.528856703;4.860908183;1.418554595;89.65492364;1.096935151;3.148638343;3.527000594;75.3213759;37.71120314;138.6397563;0.667999113;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
19;Gough's cave - area III_E2;-15237.5;-14461;Gough's cave - area III;E2;UK;51.08;-2.81;10;2;9;0.999972227;8;1.71E-05;-0.10767124;-6.892283795;6.676941315;759.811427;331.0130411;1188.609813;11.74959441;6.503211916;16.99597691;-9.908625595;-24.96782128;5.150570094;21.65822001;4.789406778;38.52703324;-196.3337518;-556.5781545;163.9106509;-185.241128;-365.6049316;-4.877324381;458.1443927;-204.9369121;1121.225697;1.66602574;-1.528856703;4.860908183;1.418554595;89.65492364;1.096935151;3.148638343;3.527000594;75.3213759;37.71120314;138.6397563;0.667999113;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
20;Grosse Badlhohle_NA;-14997.5;-14108.5;Grosse Badlhohle;NA;Austria;47.22;15.34;495;10;6;0.999169389;8;0.000823245;2.684495108;-4.385334992;9.754325209;946.606123;499.781531;1393.430715;18.63526717;13.1683326;24.10220173;-12.55946588;-28.25173337;3.132801599;31.19473305;13.61677373;48.77269238;-211.053589;-586.4422646;164.3350867;-22.81234114;-210.7584379;165.1337556;376.972905;-313.9835984;1067.929408;0.466263651;-2.862928087;3.795455389;1.725257539;109.0390412;1.334101377;3.829399347;4.289566568;91.60646485;45.8646694;168.6147898;0.812425909;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
21;Grot Skeliastyi_III-3B;-14787;-14145;Grot Skeliastyi;III-3B;Ukraine;44.8069;33.982;290;6;7;1;6;1.09E-21;5.143406568;-1.678332948;11.96514608;1045.081751;613.9368821;1476.226621;22.53370514;17.25861323;27.80879705;-12.76784712;-27.90945019;2.373755952;35.30155226;18.34042901;52.26267552;-208.4488821;-570.6646251;153.7668608;54.37603219;-126.9747636;235.726828;253.6445475;-413.0652908;920.3543858;3.151010871;-0.061354703;6.363376446;1.461356269;92.36005805;1.130032686;3.243641379;3.633419854;77.59402795;38.84905334;142.8228972;0.688154474;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
22;Grotta del Romito_D11-D29;-15082;-14058;Grotta del Romito;D11-D29;Italie;39.910981;15.929079;296;11;4;0.681307401;6;0.318692598;9.636597223;2.470510351;16.8026841;1362.26889;909.360716;1815.177064;22.25495735;16.71358967;27.79632503;-1.656053795;-17.5619738;14.24986621;23.91101115;6.093725334;41.72829696;76.53831175;-303.9613357;457.0379592;152.2673537;-38.23765666;342.7723641;505.3211808;-195.0427964;1205.685158;2.119899191;-1.254619979;5.494418362;1.819583691;115.0006052;1.407041589;4.038766644;4.524092894;96.61492602;48.37225897;177.8335783;0.856844211;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
23;Grotta Paglicci_4b;-14428.5;-13369.5;Grotta Paglicci;4b;Italie;41.654194;15.615283;119;5;4;0.99985175;6;0.00014825;13.05620538;5.923495117;20.18891564;1674.04657;1223.247851;2124.845289;24.1972191;18.68166077;29.71277743;3.377719837;-12.4541171;19.20955677;20.81949926;3.08519885;38.55379967;200.1631227;-178.5643179;578.8905632;248.5101781;58.89245971;438.1278965;607.2014066;-89.90057075;1304.303384;3.462900537;0.104098453;6.821702621;1.787296845;112.9600248;1.382074924;3.967102429;4.443817008;94.90058264;47.51393754;174.6780844;0.841640295;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
24;Jean-Pierre_9;-15005.5;-14234.5;Jean-Pierre;9;France;45.505;5.849;799;6;6;0.907828027;8;0.09216085;0.63122596;-6.315203863;7.577655782;858.7923836;419.766887;1297.81788;18.09873286;12.72722085;23.47024487;-16.09897496;-31.51734192;-0.680608;34.19770782;16.92656281;51.46885283;-310.4390534;-679.2755112;58.39740437;-56.01549151;-240.681085;128.650102;327.9339431;-350.9622669;1006.830153;0.651636218;-2.619446177;3.922718612;1.598271244;101.0133039;1.23590584;3.547539265;3.97383622;84.86383933;42.48883462;156.204024;0.752627906;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
25;King arthur's cave_4;-14846.5;-12806;King arthur's cave;4;UK;51.78;-2.57;130;9;8;0.999992103;6;7.78E-06;-5.079326183;-11.91001661;1.751364243;572.9430276;141.2324463;1004.653609;14.81126094;9.529247504;20.09327438;-24.00974364;-39.17121425;-8.848273037;38.82100459;21.83762638;55.8043828;-537.4880312;-900.1790431;-174.7970194;-187.4318932;-369.0206422;-5.843144169;245.1260822;-422.4585564;912.7107209;0.353115771;-2.863464799;3.569696341;1.471523607;93.0026501;1.137894851;3.266208907;3.658699253;78.13388584;39.11934435;143.8165828;0.692942286;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
26;La Passag?re_2;-14962.5;-14201;La Passagäre;2;France;45.16;5.11;1050;6;6;0.999987038;4;1.06E-05;5.313642253;-2.019899518;12.64718402;1080.854574;617.3629824;1544.346167;20.29837691;14.62752027;25.96923356;-9.085855468;-25.36346008;7.191749147;29.38423238;11.15059775;47.61786701;-107.8051002;-497.1961456;281.5859451;41.59233097;-153.3643415;236.5490034;417.7752964;-298.9545695;1134.505162;0.330831859;-3.122542031;3.784205749;1.975690432;124.8668014;1.527755287;4.385262768;4.912226398;104.9037677;52.52223883;193.090376;0.930355068;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
