"","couche","min.14C","max.14C","site","level","pays","lat","long","alt","nb_mamm","First_predite","proba_value","Second_predite","proba_value.1","MAT.moy","MAT.min","MAT.max","Tp.moy","Tp.min","Tp.max","Tmax.moy","Tmax.min","Tmax.max","Tmin.moy","Tmin.min","Tmin.max","Mta.moy","Mta.min","Mta.max","It.moy","It.min","It.max","Itc.moy","Itc.min","Itc.max","P.moy","P.min","P.max","D.moy","D.min","D.max","MAT_se.fit","Tp_se.fit","Tmax_se.fit","Tmin_se.fit","Mta_se.fit","It_se.fit","Itc_se.fit","P_se.fit","D_se.fit","MAT_df","Tp_df","Tmax_df","Tmin_df","Mta_df","It_df","Itc_df","P_df","D_df","MAT_residual.scale","Tp_residual.scale","Tmax_residual.scale","Tmin_residual.scale","Mta_residual.scale","It_residual.scale","Itc_residual.scale","P_residual.scale","D_residual.scale"
"22","Grotta Paglicci_10",-19111,-17987,"Grotta Paglicci","10","Italie",41.654194,15.615283,119,8,4,0.518469373,6,0.481530417,9.546212736,2.49289364,16.59953183,1393.28246,947.5013903,1839.06353,22.36437129,16.9102043,27.81853828,-1.977304025,-17.63292351,13.67831546,24.34167531,6.80476786,41.87858277,46.25465246,-328.2573339,420.7666389,140.3563064,-47.15085779,327.8634706,533.1510021,-156.1918294,1222.493834,2.057650162,-1.263766524,5.379066848,1.708687975,107.9918182,1.32128852,3.792621373,4.248369097,90.72666625,45.42418005,166.9953947,0.804623281,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"23","Grotta Paglicci_13",-20538,-18404.5,"Grotta Paglicci","13","Italie",41.654194,15.615283,119,3,4,0.999928889,6,7.11e-05,9.560739047,2.095799267,17.02567883,1418.135415,946.3392585,1889.931572,23.9186953,18.14623164,29.69115896,-2.928410803,-19.49766779,13.64084618,26.8471061,8.286772129,45.40744008,13.72250635,-382.6454145,410.0904272,186.6116557,-11.83813368,385.061445,472.6299412,-256.9418611,1202.201743,3.422587048,-0.092662327,6.937836423,2.092326369,132.2383795,1.617947134,4.644149091,5.2022223,111.0968175,55.62291718,204.4895692,0.985279075,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"24","Grotta Paglicci_14",-19715.5,-18450,"Grotta Paglicci","14","Italie",41.654194,15.615283,119,3,4,0.999928889,6,7.11e-05,9.560739047,2.095799267,17.02567883,1418.135415,946.3392585,1889.931572,23.9186953,18.14623164,29.69115896,-2.928410803,-19.49766779,13.64084618,26.8471061,8.286772129,45.40744008,13.72250635,-382.6454145,410.0904272,186.6116557,-11.83813368,385.061445,472.6299412,-256.9418611,1202.201743,3.422587048,-0.092662327,6.937836423,2.092326369,132.2383795,1.617947134,4.644149091,5.2022223,111.0968175,55.62291718,204.4895692,0.985279075,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"25","Grotta Paglicci_15",-21490,-18498.5,"Grotta Paglicci","15","Italie",41.654194,15.615283,119,4,4,0.999358342,6,0.000641658,10.69504264,3.596132278,17.79395301,1554.639551,1105.97704,2003.302063,24.22523842,18.73581676,29.71466007,-1.649041412,-17.40585575,14.10777293,25.87427983,8.224017249,43.52454241,48.02924984,-328.9035085,424.9620082,199.6473205,10.92814686,388.3664942,536.7842472,-157.014361,1230.582855,3.467137402,0.124251731,6.810023073,1.754153662,110.8653225,1.356446075,3.893537479,4.361411984,93.14077011,46.63285103,171.4388979,0.826033129,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"26","Grotta Paglicci_16",-21600.5,-19395,"Grotta Paglicci","16","Italie",41.654194,15.615283,119,6,4,0.753515572,6,0.246477258,7.953835737,1.026496759,14.88117471,1339.350292,901.5313672,1777.169216,21.65482602,16.29807651,27.01157553,-4.446966383,-19.82295911,10.92902634,26.1017924,8.878113608,43.3254712,-27.9917421,-395.8145282,339.831044,108.6364733,-75.52160454,292.7945511,506.5210525,-170.5093498,1183.551455,2.432064304,-0.830028188,5.694156796,1.577923082,99.72726743,1.220171081,3.502374274,3.923243891,83.78340746,41.94789408,154.2153347,0.743045931,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"27","Grotta Paglicci_17",-24321.5,-19854.5,"Grotta Paglicci","17","Italie",41.654194,15.615283,119,7,4,0.625667354,6,0.374332606,10.22635557,3.145216064,17.30749507,1438.542886,991.0035217,1886.08225,22.99560583,17.51992597,28.47128569,-1.34716773,-17.06453768,14.37020222,24.34277356,6.736695287,41.94885184,65.92584373,-310.0633303,441.9150177,160.8574279,-27.38932078,349.1041765,540.1454021,-151.9164043,1232.207209,2.122883902,-1.211633447,5.457401252,1.736538584,109.7520214,1.342824746,3.854438871,4.317615015,92.20545756,46.16456748,169.7173215,0.817738167,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"28","Grotta Paglicci_8c",-19244,-18219,"Grotta Paglicci","8c","Italie",41.654194,15.615283,119,7,6,0.882057622,4,0.117886076,7.270549367,0.282012295,14.25908644,1284.94072,843.2539774,1726.627462,21.69354692,16.28947436,27.09761949,-6.039742433,-21.55157107,9.472086207,27.73328936,10.35745166,45.10912706,-62.66591347,-433.7381512,308.4063243,96.98412038,-88.80086256,282.7691033,482.3339961,-200.6774864,1165.345479,1.859321174,-1.431589576,5.150231924,1.642451629,103.805575,1.2700695,3.6456025,4.083683415,87.20969713,43.6633368,160.5219105,0.773432503,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"29","Grotta Paglicci_9",-18955.5,-18001,"Grotta Paglicci","9","Italie",41.654194,15.615283,119,3,4,0.999928889,6,7.11e-05,9.560739047,2.095799267,17.02567883,1418.135415,946.3392585,1889.931572,23.9186953,18.14623164,29.69115896,-2.928410803,-19.49766779,13.64084618,26.8471061,8.286772129,45.40744008,13.72250635,-382.6454145,410.0904272,186.6116557,-11.83813368,385.061445,472.6299412,-256.9418611,1202.201743,3.422587048,-0.092662327,6.937836423,2.092326369,132.2383795,1.617947134,4.644149091,5.2022223,111.0968175,55.62291718,204.4895692,0.985279075,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"30","Grotte de Caldeirao_FC",-23254,-22337.5,"Grotte de Caldeirao","FC","Portugal",39.65,-8.42,120,4,6,0.583546414,4,0.416453585,10.58838539,3.291961234,17.88480955,1384.208099,923.0623996,1845.353799,23.89856085,18.25640638,29.54071531,-1.643120967,-17.83833895,14.55209701,25.54168181,7.400333965,43.68302966,70.38787298,-317.0323285,457.8080744,175.0151255,-18.95480328,368.9850542,490.17779,-222.9244561,1203.280036,1.871858645,-1.564036515,5.307753805,1.9418668,122.7290937,1.501600262,4.310187489,4.828129552,103.1078252,51.62306312,189.7846872,0.914427478,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"31","Hohle Fels_Nische, horizon 1c/Ib",-21035,-18739.5,"Hohle Fels","Nische, horizon 1c/Ib","Germany",48.37,9.73,600,5,8,0.989963602,9,0.005272801,0.890862828,-5.89488424,7.676609895,673.5481747,244.6780857,1102.418264,16.37153974,11.12427995,21.61879952,-13.2266419,-28.28835577,1.835071959,29.59818164,12.72654764,46.46981565,-338.6934949,-698.9981371,21.61114732,-181.9302373,-362.324201,-1.536273519,371.667867,-291.5243171,1034.860051,0.258426373,-2.936990313,3.453843059,1.419878118,89.73857247,1.097958601,3.15157605,3.530291316,75.39165141,37.74638802,138.7691084,0.668622362,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
